inst_name,code,num_grants,state
GIANT BIOSYSTEMS INC.,CA,1,California
GIWOTECH INC.,MA,1,Massachusetts
GLAIVE MEDICAL OPTICS INC,LA,1,Louisiana
"GLOBAL ATMOSPHERIC TECHNOLOGIES AND SCIENCES, INC.",VA,8,Virginia
"GLOBAL COOLING TECHNOLOGY GROUP, LLC",AZ,2,Arizona
GLOBAL ENERGY CORPORATION,VA,1,Virginia
GLOBAL FUND FOR WOMEN INC,CA,1,California
GLOBAL PHILANTHROPY PARTNERSHIP,IL,1,Illinois
GLOBE BIOMEDICAL LLC,CA,1,California
GLOSSIFI INC.,SC,1,South Carolina
"GMJ TECHNOLOGIES, INC.",WA,1,Washington
GMTO CORPORATION,CA,2,California
"GNU COMPANY, LLC",MA,1,Massachusetts
GODWIT KEY COMPANY,CA,2,California
"GOODMAN CONSULTING GROUP, LLC",AZ,1,Arizona
"GOTENNA, INC.",NJ,1,New Jersey
GP IONICS LLC,NM,1,New Mexico
"GPRA Strategic Management, Inc.",MD,1,Maryland
"GRADIENT MEDICAL, INC.",NC,1,North Carolina
GRAIN WEEVIL CORPORATION,NE,2,Nebraska
"GRANTED ADVISORS, LLC",LA,1,Louisiana
GRAPHENETX INC,TX,1,Texas
GRAVEL CAPITAL LLC,PA,2,Pennsylvania
GRAYMATTER ROBOTICS INC.,CA,2,California
"GRAYSKYTECH, INC",WA,1,Washington
"GREEN LIGHT LABS, INC.",CA,1,California
"GREEN MAGIC HOMES, INC.",FL,1,Florida
"GREEN SUN MEDICAL, LLC",CO,2,Colorado
"GREENKEY, LLC",NC,1,North Carolina
"GREENSIGHT AGRONOMICS, INC.",MA,2,Massachusetts
"GRID MODERNIZATION SOLUTIONS, L.L.C.",UT,2,Utah
GRID7 LLC,CO,2,Colorado
GRIDIRON ROBOTICS LLC,PA,1,Pennsylvania
GRIT BIO INC,NY,1,New York
GRO BIOSCIENCES INC,MA,1,Massachusetts
"GROTTHUSS, INC.",OR,1,Oregon
"GROUND CONTROL ROBOTICS, INC.",GA,1,Georgia
"GROUP1, INC.",TX,1,Texas
"GROW OYSTER REEFS, LLC",VA,2,Virginia
GUARDIANSAT LLC,FL,1,Florida
"GUARDION, INC.",MA,1,Massachusetts
"GYROPALM, LLC",CA,1,California
"Gaetz, Christian Richard",MA,1,Massachusetts
"Gallant, Elisabeth",FL,1,Florida
"Galt, Dylan",NY,1,New York
Galveston College,TX,1,Texas
"Gamble, Madilyn Marisa",NH,1,New Hampshire
"Gammage, Benjamin",FL,1,Florida
Gannon University,PA,1,Pennsylvania
"Gao, Shiliang",IL,1,Illinois
"Garces, Kylea Rose",KY,1,Kentucky
"Garcia, Erika Loaiza",CO,1,Colorado
"Garcia, Fortino M",CO,1,Colorado
"Garcia, Joshua",NY,1,New York
"Gardner, Kristen Elise",CA,1,California
"Garner, Casey",MN,1,Minnesota
"Garrison, Cody E",NC,1,North Carolina
"Gasic, Andrei G",TX,1,Texas
Gateway Technical College,WI,1,Wisconsin
"Gaughran, Stephen John",CT,1,Connecticut
"Gaynor, Michelle L",FL,1,Florida
"Gedman, Gregory Louis",NY,1,New York
"GelSight, Inc",MA,1,Massachusetts
"Geller, Sarah R",MA,1,Massachusetts
General Electric Global Research Center,NY,1,New York
"General Engineering & Research, L.L.C.",CA,1,California
General Probiotics Inc,MN,1,Minnesota
Genetics Society of America,MD,2,Maryland
Geneva College,PA,1,Pennsylvania
George C. Wallace State Community College-Hanceville,AL,1,Alabama
George Fox University,OR,1,Oregon
George Mason University,VA,315,Virginia
"George, Andrew Bradley",GA,1,Georgia
"George, Erin Wise",CA,1,California
Georgia Biomedical Partnership,GA,1,Georgia
Georgia College,GA,5,Georgia
Georgia Gwinnett College,GA,8,Georgia
Georgia Piedmont Technical College,GA,4,Georgia
Georgia Research Alliance,GA,1,Georgia
"Georgia Southern University Research and Service Foundation, Inc",GA,42,Georgia
"Georgia State University Research Foundation, Inc.",GA,135,Georgia
Georgia Tech Applied Research Corporation,GA,3,Georgia
Georgia Tech Research Corporation,GA,785,Georgia
"German, Austin A",TX,1,Texas
Germanna Community College,VA,1,Virginia
Gettysburg College,PA,7,Pennsylvania
"Giacalone, Steven A",CA,1,California
Giant Screen Films,IL,1,Illinois
"Gibbs, William C",CA,1,California
"Gibson, Derek K",IN,1,Indiana
"Gilbert, Neil",WI,1,Wisconsin
"Giles, Sarah Marie",NY,1,New York
"Gilman, Ian S",CT,1,Connecticut
"Gilmer, Humberto Bruce",OH,1,Ohio
"Girouard-Hallam, Lauren Nicole",KY,1,Kentucky
"Glasgow, Margalit R",CA,1,California
Glendale Community College,CA,1,California
Gloucester Marine Genomics Institute,MA,2,Massachusetts
"Godfrey, Rebekah Keating",AZ,1,Arizona
"Goeckeritz, Charity Z",MI,1,Michigan
Goeppert LLC,PA,1,Pennsylvania
"Goldberg, Jay Keche",IN,1,Indiana
"Goldberg, Samuel L",MA,1,Massachusetts
"Goldman, Katherine May",OH,1,Ohio
"Golec, Joseph E",IL,1,Illinois
"Golos, Eva",MA,1,Massachusetts
"Gomez, Roberto Antonio",OR,1,Oregon
"Gong, Yan",MA,1,Massachusetts
Gonzaga University,WA,4,Washington
"Gonzalez Solis, Ariadna",WI,1,Wisconsin
"Gonzalez, Jorge L",FL,1,Florida
"Gonzalez, Joseph P",NY,1,New York
"Goodman, McFeely Jackson",PA,1,Pennsylvania
"Gorchov Negron, Alan",MI,1,Michigan
Gordon College,MA,1,Massachusetts
Gordon Research Conferences,RI,189,Rhode Island
Goshen College,IN,1,Indiana
"Gotti, Felix",CA,1,California
Governors State University,IL,2,Illinois
"Graber, Leland Carl",NY,1,New York
"Graham, Cole",CA,1,California
Grambling State University,LA,5,Louisiana
Grand Canyon University,AZ,1,Arizona
Grand Rapids Community College,MI,2,Michigan
Grand Valley State University,MI,18,Michigan
Grand View College,IA,2,Iowa
Grayson County Junior College District,TX,1,Texas
Great Minds in STEM,CA,1,California
Greater Washington Educational Telecommunications Association,VA,2,Virginia
Green River Community College,WA,3,Washington
"Green, Andrew Walton",SC,1,South Carolina
Greenville Technical College,SC,2,South Carolina
"Greer, Matthew Clark",VA,1,Virginia
"Griego, Michael",NM,1,New Mexico
"Griffin, Chasen D",HI,1,Hawaii
"Griffin, Christopher T",VA,1,Virginia
"Griffing, Aaron H",WI,1,Wisconsin
"Griffith, Emily J",OH,1,Ohio
"Grindstaff, Gillian R",TX,1,Texas
Grinnell College,IA,13,Iowa
"Guerrera, Alexa G",FL,1,Florida
"Guevara, Jed Sam Pizarro",MA,1,Massachusetts
Guilford College,NC,3,North Carolina
"Guimond, Julia",NH,1,New Hampshire
Gulf of Maine Research Institute,ME,10,Maine
Gustavus Adolphus College,MN,6,Minnesota
"Guzman, Aidee",CA,1,California
"Gwynne, Araminta Amabel",MA,1,Massachusetts
"Gyllenhaal, Ethan F",NM,1,New Mexico
"H-BAR INSTRUMENTS, LLC",MI,2,Michigan
H. Lee Moffitt Cancer Center and Research Institute Hospital Inc,FL,4,Florida
H.T. Harvey & Associates,CA,2,California
H2C ENERGY INC.,MA,1,Massachusetts
"HABITAWARE, INC.",MN,1,Minnesota
"HAIRDAYS, INC.",NY,2,New York
"HALCYON BIOMEDICAL, INCORPORATED",TX,1,Texas
"HALO CURES, INC.",IL,1,Illinois
HALOMINE INC.,NY,3,New York
"HARDSHELL LABS, INC.",CA,1,California
"HARPE BIOHERBICIDE SOLUTIONS, INC.",NC,1,North Carolina
HARRIS-STOWE STATE UNIVERSITY,MO,4,Missouri
"HARRISBURG UNIVERSITY OF SCIENCE AND TECHNOLOGY, THE",PA,1,Pennsylvania
"HARVEST THERMAL, INC.",CA,2,California
HAWAII INTEGRATED ANALYTICS LLC,HI,1,Hawaii
HAWAII SCIENCE AND TECHNOLOGY MUSEUM,HI,1,Hawaii
"HC Simulation, LLC",MS,1,Mississippi
HEALING INNOVATIONS INC,TN,1,Tennessee
HEALTHPARTNERS Institute,MN,1,Minnesota
HEALTHTRENDS.AI LLC,NY,1,New York
"HEAT INVERSE, LLC",NY,1,New York
"HEIGHTS LABS, INC.",NY,1,New York
HELIOS POMPANO INC,FL,2,Florida
"HELIPONIX, LLC",IN,2,Indiana
HELIX EARTH TECHNOLOGIES INC,TX,2,Texas
HEN NOZZLES INC.,CA,2,California
HENDTECH LLC,SC,1,South Carolina
HENSUN INNOVATION LLC,WA,1,Washington
HERA GLOBAL TECH INC.,PA,1,Pennsylvania
HERA HEALTH SOLUTIONS INC.,TX,1,Texas
HERMES LIFE SCIENCES LTD,MD,2,Maryland
"HEROWEAR, LLC",TN,1,Tennessee
"HEXAKIT, INC.",OK,1,Oklahoma
"HEYKIDDO, LLC",PA,2,Pennsylvania
"HIDALGA TECHNOLOGIES, LLC",AR,1,Arkansas
"HIGGINS ENVIRONMENTAL ASSOCIATES, INC.",MA,1,Massachusetts
"HIGHER EDUCATION, CONNECTICUT BOARD OF REGENTS FOR",CT,1,Connecticut
"HIKARI LABS, INC.",PA,1,Pennsylvania
HISPANIC FEDERATION INC,NY,1,New York
HISTONE THERAPEUTICS CORP.,WA,1,Washington
HOMININ.AI INC.,WA,1,Washington
"HOOFPRINT BIOME, INC.",NC,1,North Carolina
"HOUR 72, INC.",CT,1,Connecticut
HOVERR INC.,CA,1,California
HPLUS INC,CA,1,California
HUMANGO INC,CO,1,Colorado
"HUUE, Inc.",CA,2,California
"HUXLEY MEDICAL, INC.",GA,2,Georgia
HYDROPORE TECHNOLOGIES LLC,PA,1,Pennsylvania
HYFI LLC,MI,2,Michigan
HYPERION TECHNOLOGIES LLC,VA,1,Virginia
HYPERKELP INC,CA,1,California
"HYPERSOUND MEDICAL, INC.",AZ,1,Arizona
HYPOGENICA LLC,AL,1,Alabama
"HYPRLIFT, INC.",CA,2,California
"HYQ RESEARCH SOLUTIONS, LLC",TX,2,Texas
HYSA FILLERS L.L.C.,CO,2,Colorado
"Ha, Byunghang",CA,1,California
"Hafner, Elena S",NY,1,New York
"Hafri, Alon",MD,1,Maryland
Haghnegahdar            Mojhgan,MD,1,Maryland
"Haima Therapeutics, LLC",OH,1,Ohio
"Haine, Peter James",MA,1,Massachusetts
"Hale, Kayla R S",MI,1,Michigan
"Hall, Zack B",CA,1,California
"Hallgren, Maximilien",NY,1,New York
Halloway                Abdel,IL,1,Illinois
"Ham, Allison C",SC,1,South Carolina
"Hamann, David Linus",NY,1,New York
"Hamchand, Randy",CT,1,Connecticut
Hamilton College,NY,12,New York
Hamline University,MN,1,Minnesota
"Hammond, William",OK,1,Oklahoma
Hampton University,VA,29,Virginia
"Haney, Bobby Tyrell",FL,1,Florida
"Haney, Ryuichi S",NY,1,New York
"Hankel, Camille",MA,1,Massachusetts
"Hannappel, Madeline Pratt",TX,1,Texas
"Hantak, Maggie",FL,1,Florida
"Harder, Avril M",AL,1,Alabama
Harding University Main Campus,AR,3,Arkansas
"Hardison, Emily A",CA,1,California
Harford Community College,MD,2,Maryland
"Harmon, Emily",NC,1,North Carolina
"Harraz, Deiaa",MA,1,Massachusetts
"Harris, Gabriella Rossetto",CO,1,Colorado
"Harris, Jacob",AZ,1,Arizona
"Hart, Pamela Beth",LA,1,Louisiana
"Hartman, Jasenia",MA,1,Massachusetts
Hartnell College,CA,1,California
Hartwick College,NY,2,New York
Harvard University,MA,360,Massachusetts
Harvest Moon Automation,MA,2,Massachusetts
Harvey Mudd College,CA,32,California
Haskell Foundation,KS,1,Kansas
"Haskins Laboratories, Inc.",CT,4,Connecticut
"Haskins, Jessica Danielle",WA,1,Washington
Hastings Center,NY,1,New York
Hauptman-Woodward Medical Research Institute Inc,NY,3,New York
Haverford College,PA,16,Pennsylvania
"Havranek, Rachel E",CO,1,Colorado
Hawaii Pacific University,HI,11,Hawaii
"Hayes, Abigail M",WA,1,Washington
"He, Xiaoyu",CA,1,California
Health Research Incorporated/New York State Department of Health,NY,2,New York
"Health Technology Innovations, Inc.",OR,2,Oregon
Heartland Community College,IL,1,Illinois
"Hecht, Cameron A",WI,1,Wisconsin
Heila Technologies Inc.,MA,1,Massachusetts
"Heirloom Carbon Technologies, Inc.",CA,1,California
"Heisel, Michael",MN,1,Minnesota
"Hejazi, Nima S",CA,1,California
"Heliobiosys, Inc",CA,2,California
"Heller, Lauren Cranton",CA,1,California
"Hemenway, Gregory",TX,1,Texas
Hendrix College,AR,3,Arkansas
"Hennelly, Lauren Mae",IL,1,Illinois
Hennepin Technical College,MN,1,Minnesota
"Henning, Paige M",WA,1,Washington
"Henry, Christian",CA,1,California
Hensley                 Nicholai       M,CA,1,California
Heritage University,WA,1,Washington
"Hernandez, Catherine Amanda",CA,1,California
"Hernandez, Damian",FL,1,Florida
"Hernandez, Felipe",CA,1,California
"Hernandez, Fred Ariel",CA,1,California
"Hernandez, Jessica",VA,1,Virginia
"Hexalayer, LLC",KY,1,Kentucky
"Hickok, Abigail",CA,1,California
"Higa, Justin T",CA,1,California
"Higashi, Clesson",GA,1,Georgia
High Point University,NC,4,North Carolina
Higher Education Policy Commission,WV,2,West Virginia
Highline Community College,WA,4,Washington
Hillsborough Community College,FL,3,Florida
Himet Materials LLC,CA,1,California
"Himwich, Zoe",MD,1,Maryland
Hinds Community College-Utica,MS,2,Mississippi
"Hippee, Alaine C",IA,1,Iowa
Hispanic Association of Colleges and Universities,TX,5,Texas
History of Science Society,PA,1,Pennsylvania
"Hite, Emily B",CO,1,Colorado
"Hiura, Lisa",CO,1,Colorado
"Hixon, Sean W",OR,1,Oregon
"Ho, Stephanie H",TX,1,Texas
Hobart and William Smith Colleges,NY,10,New York
"Hodge, Rachel",NY,1,New York
"Hodges, Anthony",NY,1,New York
Hofstra University,NY,19,New York
"Hogan, Michael P",FL,1,Florida
"Hoganson, Hannah Lynn",MD,1,Maryland
"Hogikyan, Allison",NJ,1,New Jersey
"Holdridge, Erica Marie",FL,1,Florida
Hollins University,VA,2,Virginia
Holy Family College,PA,1,Pennsylvania
Holyoke Community College,MA,2,Massachusetts
"Hong, David",PA,1,Pennsylvania
"Hong, Isabel",NJ,1,New Jersey
Hood College,MD,3,Maryland
"Hoover, William Floyd",MD,1,Maryland
"Hopa Mountain, Inc.",MT,1,Montana
Hope College,MI,17,Michigan
Horizon Research Inc,NC,7,North Carolina
"Horschler, Daniel James",AZ,1,Arizona
"Hotchkiss, James Emerson",MI,1,Michigan
Housatonic Community College,CT,1,Connecticut
Houston Baptist University,TX,5,Texas
Houston Community College,TX,2,Texas
Howard Community College,MD,1,Maryland
Howe Industries LLC,AZ,2,Arizona
"Howes, Bolton John",NJ,1,New Jersey
"Huang, Brice",MA,1,Massachusetts
"Huang, Caroline",MA,1,Massachusetts
"Huang, Daoji",MN,1,Minnesota
Hubbard Brook Research Foundation,NH,2,New Hampshire
Hudson County Community College,NJ,2,New Jersey
Hudson Valley Community College,NY,3,New York
"Hudson, Sa-kiera T",CT,1,Connecticut
HudsonAlpha Institute for Biotechnology,AL,9,Alabama
"Hugelmeyer, Cole W",NJ,1,New Jersey
"Hugo W. Moser Research Institute at Kennedy Krieger, Inc.",MD,1,Maryland
Human Relations Area Files,CT,2,Connecticut
"Hummingbird Nano, Inc.",KY,1,Kentucky
"Hunter, Arianne Chenice",GA,1,Georgia
"Hunter, Nathanael H",TX,1,Texas
Hurricane Island Foundation,ME,1,Maine
"Hurtado, Omar",CA,1,California
Huston-Tillotson University,TX,3,Texas
"Hutter, Carl",KS,1,Kansas
"Hyde, Trevor",MI,1,Michigan
Hyphae Design Lab,CA,2,California
Hyung                   Eugenia,CA,1,California
IAMBIC INC.,NY,2,New York
"IASO THERAPEUTICS, INC.",MI,1,Michigan
"IBALLISTIX, LLC",MD,1,Maryland
IBM Thomas J Watson Research Center,NY,2,New York
"ICAMR, INC.",FL,1,Florida
ICARUS QUANTUM INC.,CO,1,Colorado
ICORIUM ENGINEERING COMPANY,KS,2,Kansas
ICOSA COMPUTING,NY,1,New York
"ICTERO MEDICAL, INC.",TX,2,Texas
"IDAHO, STATE OF",ID,1,Idaho
"IDEA51, LLC",ID,1,Idaho
"IDEM, LLC",FL,1,Florida
"IF, LLC",WI,1,Wisconsin
IIAM CORPORATION,CA,2,California
"IKONA, INC.",NY,1,New York
"ILAMBDA, INC.",OH,1,Ohio
"ILLUMINANT SURGICAL, INC.",CA,2,California
"ILLUMINATE THERAPEUTICS, INC.",CA,1,California
"IM TECHNOLOGIES, LLC",NY,1,New York
"IMAGINAG TECH, LLC",OH,1,Ohio
IMMERGO LLC,CA,2,California
IMMERSIVE REALITY GROUP LLC,MT,1,Montana
"IMMUNO NANO MED, INC",IA,1,Iowa
IMPACT ALLIES INC,FL,5,Florida
IMPACT PHOTONICS LLC,MA,1,Massachusetts
"IMPACT PROTEOMICS, LLC",PA,1,Pennsylvania
"IMPERIUM TECHNOLOGIES, INC.",TX,1,Texas
IMPRESSIO INC,CO,2,Colorado
IMVELA CORP.,NY,2,New York
IN CONTEXT REPORTING INC,TX,1,Texas
IN VIRTUALIS LLC,WA,1,Washington
INA SOLUTIONS INC.,VA,1,Virginia
"INAEDIS, INC",NJ,2,New Jersey
INATURALIST,CA,1,California
"INCEPTION ROBOTICS, LLC",MD,1,Maryland
INCHFAB INC.,CA,1,California
INCUENTRO LLC,TX,1,Texas
"INDUSTRIAL ANALYTICS AND MODELING, INC.",TX,1,Texas
INERTIAL CORPORATION,IL,1,Illinois
"INFINIFLUIDICS, INC.",PA,1,Pennsylvania
"INFINION TECHNOLOGY, INC.",CA,1,California
INFINITE COOLING INC.,MA,1,Massachusetts
"INFORMUTA, INC.",LA,1,Louisiana
INFRASTRUCTURE ANALYTICS COMPANY,WY,1,Wyoming
"INFRATIE SOLUTIONS, LLC",OK,1,Oklahoma
INFUSENSE LLC,TN,2,Tennessee
"INHERENT BIOSCIENCES, INC.",UT,1,Utah
"INHERENT TARGETING, LLC",OR,1,Oregon
"INIA BIOSCIENCES, INC.",MA,1,Massachusetts
INITIUM AI INC.,MI,2,Michigan
"INNATRIX, INC.",NC,2,North Carolina
"INNAVASC MEDICAL, INC.",NC,1,North Carolina
"INNOGIZED TECHNOLOGIES, INC.",OH,1,Ohio
"INNOTECH PRECISION MEDICINE, INC",MA,1,Massachusetts
INNOTECH SYSTEMS LLC,CA,1,California
"INNOVISION, LLC",OH,1,Ohio
INNSIGHTFUL INC.,CA,1,California
"INOON, LLC",TX,1,Texas
"INQUIRING SYSTEMS, INC.",CA,1,California
"INSECTAPEL, LLC",SC,2,South Carolina
"INSIGNA, INC.",IL,2,Illinois
"INSILICA, LLC",MD,2,Maryland
INSILICOM LLC,FL,2,Florida
INSOMA BIO INC,NC,2,North Carolina
INSTITUTE FOR ADVANCING COMPUTING EDUCATION,IL,2,Illinois
"INSTITUTE FOR FUTURE INTELLIGENCE, INC.",MA,8,Massachusetts
INSTITUTE FOR NATIVE PACIFIC EDUCATION AND CULTURE,HI,2,Hawaii
"INSTITUTE FOR PROTEIN INNOVATION, INC.",MA,1,Massachusetts
INTACT THERAPEUTICS,CA,2,California
"INTEGRATED DYNAMICS, INC.",IL,1,Illinois
INTELLERCE LLC,CA,1,California
INTELLIGENT DOTS LLC,GA,1,Georgia
INTELLIGENT FINANCIAL MACHINES LLC,CA,1,California
INTELLIGENT MEDICINE INC,NY,1,New York
INTELLISAFE ANALYTICS LLC,WV,2,West Virginia
INTERLUNE CORPORATION,WA,1,Washington
"INTERMIX PERFORMANCE MATERIALS, INC.",NY,1,New York
"INTERNATIONAL ALLIANCE FOR PHYTOBIOMES RESEARCH, INC.",WI,3,Wisconsin
"INTERSPHERE, INC.",CO,2,Colorado
INTERTRIBAL AGRICULTURE COUNCIL INC,MT,1,Montana
"INTHEPENDANT, INC.",MA,1,Massachusetts
INTRINSYX BIO INC.,CA,1,California
"INTUITAP MEDICAL, INC.",IL,1,Illinois
"INVERSAI, INC.",GA,1,Georgia
"INVVAX, INC.",CA,2,California
"INZIO, INC.",FL,1,Florida
IONA UNIVERSITY,NY,7,New York
IONICSCALE LLC,GA,2,Georgia
IQ BIOTECH LLC,FL,1,Florida
IQInetics Technologies Inc.,PA,2,Pennsylvania
"IREPROGRAM, LLC",MI,1,Michigan
"IRIS LIGHT TECHNOLOGIES, INC.",IL,2,Illinois
IRONSIDES MEDICAL INC,MA,1,Massachusetts
IRRADIANT SENSING CORPORATION,CO,1,Colorado
"ISEECHANGE, Inc.",LA,2,Louisiana
"ISLEX THERAPEUTICS, LLC",MD,1,Maryland
"ITERATIVE METHODS, LLC",NC,2,North Carolina
ITOMOGRAPHY CORPORATION,TX,1,Texas
IVSONANCE BIOMEDICAL INC,NY,1,New York
"IVU BIOLOGICS, INC.",MA,1,Massachusetts
Icahn School of Medicine at Mount Sinai,NY,24,New York
"Ichien, Nicholas",CA,1,California
Idaho State University,ID,35,Idaho
"Iezzi, Alexandra Michelle",AK,1,Alaska
"Igwe, Alexandria",CA,1,California
Ilisagvik College,AK,1,Alaska
"Illava, Gabrielle",PA,1,Pennsylvania
Illinois Central College,IL,1,Illinois
Illinois College,IL,2,Illinois
Illinois Institute of Technology,IL,99,Illinois
Illinois Wesleyan University,IL,1,Illinois
"ImageCat, Inc.",CA,1,California
Imperial Valley College,CA,2,California
"Impleo Medical, Inc.",MN,1,Minnesota
"Inanovate, Inc.",SD,1,South Dakota
"Inclusive Engineering Consortium, Inc.",IL,2,Illinois
Independence Community College,KS,2,Kansas
"Independence Science, LLC",IN,1,Indiana
Indian Hills Community College,IA,2,Iowa
Indian River State College,FL,5,Florida
Indiana Institute of Technology,IN,3,Indiana
Indiana State University,IN,5,Indiana
Indiana University,IN,414,Indiana
Indiana University of Pennsylvania,PA,3,Pennsylvania
Indiana University of Pennsylvania Research Institute,PA,6,Pennsylvania
Indiana Wesleyan University,IN,5,Indiana
Indigenous Education Institute,WA,1,Washington
Indrio Technologies,CA,2,California
Infecho Scientific LLC,MO,1,Missouri
"InformAI, Inc.",TX,1,Texas
IngateyGen LLC,NC,1,North Carolina
"Ingles, Kevin C",OH,1,Ohio
InnovBot LLC,NY,1,New York
Innovasonic,CA,1,California
"Insel, Catherine",NY,1,New York
InsightFinder Inc.,NY,1,New York
Inso Biosciences Inc,NY,1,New York
Instapath Inc.,TX,1,Texas
Institute For Advanced Study,NJ,12,New Jersey
Institute for Global Environmental Strategies,VA,1,Virginia
Institute for Learning Innovation,OR,7,Oregon
Institute for Systems Biology,WA,8,Washington
Insurance Institute for Business & Home Safety,FL,1,Florida
Integrated Medical Sensors,CA,1,California
International Computer Science Institute,CA,20,California
International Society of Service Innovation Profes,CA,1,California
International Wheat Genome Sequencing Consortium,WI,1,Wisconsin
Internet Society,VA,5,Virginia
"Interphase Materials, Inc.",PA,1,Pennsylvania
Ionica Sciences,NY,1,New York
Iowa State University,IA,391,Iowa
Irradiant Technologies Inc.,MA,1,Massachusetts
"Isolere Bio, Inc",NC,1,North Carolina
"Itgen, Michael",IN,1,Indiana
Ithaca College,NY,7,New York
Ivy Tech Community College of Indiana,IN,4,Indiana
"Iyer, Sumun S",NY,1,New York
"J. Craig Venter Institute, Inc.",CA,7,California
JELIKALITE LLC,NY,2,New York
"JET-SET OFFSET, LLC",ME,1,Maine
"JOHNSON, O.S. TECHNICAL INSTITUTE",PA,1,Pennsylvania
JSTOR,NY,3,New York
JUGGERNAUT LIFE SCIENCES LLC,IA,1,Iowa
"JULIA JEAN, LLC",CA,1,California
"JULIAN C. MADISON BUILDING LLC, THE",MI,1,Michigan
"JUNIPERO THERAPEUTICS, INC.",NC,1,North Carolina
JUNO PROPULSION INC.,WA,1,Washington
JUNORA LTD,ME,1,Maine
"JUPITER THERAPEUTICS, INC.",CA,1,California
"JUST HEALTH CARE, LTD. CO.",NM,1,New Mexico
Jackson Community College,MI,2,Michigan
Jackson Laboratory,ME,4,Maine
Jackson State University,MS,46,Mississippi
"Jackson, India",GA,1,Georgia
"Jackson, Joseph S",TX,1,Texas
Jacksonville State University,AL,3,Alabama
Jacksonville University,FL,2,Florida
Jacobs Technology Inc.,TX,1,Texas
"Jadbabaie, Arian",CA,1,California
"Jain, Yajit",IL,1,Illinois
"Jalbert, Madeline Claire",WA,1,Washington
James A. Rhodes State College,OH,1,Ohio
James Madison University,VA,42,Virginia
"Janecka, Mary J",PA,1,Pennsylvania
"Jarecke, Karla M",OR,1,Oregon
Jarvis Christian College,TX,2,Texas
"Jasper, Micah Nathanael",SC,1,South Carolina
Jefferson College,MO,1,Missouri
"Jeffs, Robert Amzi",WA,1,Washington
"Jekel, David A",CA,1,California
"Jennings, Sarah L",CA,1,California
"Jeznach, Cole",MN,1,Minnesota
